startTime,generation
2024-01-29 23:30:00+00:00,9021
2024-01-30 00:00:00+00:00,9135
2024-01-30 00:30:00+00:00,9551
2024-01-30 01:00:00+00:00,9883
2024-01-30 01:30:00+00:00,10064
2024-01-30 02:00:00+00:00,10237
2024-01-30 02:30:00+00:00,10203
2024-01-30 03:00:00+00:00,10370
2024-01-30 03:30:00+00:00,10407
2024-01-30 04:00:00+00:00,10203
2024-01-30 04:30:00+00:00,10038
2024-01-30 05:00:00+00:00,10076
2024-01-30 05:30:00+00:00,10233
2024-01-30 06:00:00+00:00,10215
2024-01-30 06:30:00+00:00,10197
2024-01-30 07:00:00+00:00,10107
2024-01-30 07:30:00+00:00,9934
2024-01-30 08:00:00+00:00,9672
2024-01-30 08:30:00+00:00,9438
2024-01-30 09:00:00+00:00,9195
2024-01-30 09:30:00+00:00,9069
2024-01-30 10:00:00+00:00,9066
2024-01-30 10:30:00+00:00,9243
2024-01-30 11:00:00+00:00,9565
2024-01-30 11:30:00+00:00,9283
2024-01-30 12:00:00+00:00,8628
2024-01-30 12:30:00+00:00,8437
2024-01-30 13:00:00+00:00,8442
2024-01-30 13:30:00+00:00,8412
2024-01-30 14:00:00+00:00,8626
2024-01-30 14:30:00+00:00,8149
2024-01-30 15:00:00+00:00,7823
2024-01-30 15:30:00+00:00,7826
2024-01-30 16:00:00+00:00,7604
2024-01-30 16:30:00+00:00,7238
2024-01-30 17:00:00+00:00,7193
2024-01-30 17:30:00+00:00,7008
2024-01-30 18:00:00+00:00,6626
2024-01-30 18:30:00+00:00,6483
2024-01-30 19:00:00+00:00,6415
2024-01-30 19:30:00+00:00,6509
2024-01-30 20:00:00+00:00,6622
2024-01-30 20:30:00+00:00,6700
2024-01-30 21:00:00+00:00,7217
2024-01-30 21:30:00+00:00,7247
2024-01-30 22:00:00+00:00,7214
2024-01-30 22:30:00+00:00,7688
2024-01-30 23:00:00+00:00,7592
2024-01-30 23:30:00+00:00,7049
2024-01-31 00:00:00+00:00,7009
2024-01-31 00:30:00+00:00,7207
2024-01-31 01:00:00+00:00,7248
2024-01-31 01:30:00+00:00,7371
2024-01-31 02:00:00+00:00,7463
2024-01-31 02:30:00+00:00,7964
2024-01-31 03:00:00+00:00,8175
2024-01-31 03:30:00+00:00,8432
2024-01-31 04:00:00+00:00,8687
2024-01-31 04:30:00+00:00,8908
2024-01-31 05:00:00+00:00,9519
2024-01-31 05:30:00+00:00,10010
2024-01-31 06:00:00+00:00,10509
2024-01-31 06:30:00+00:00,11156
2024-01-31 07:00:00+00:00,11728
2024-01-31 07:30:00+00:00,12411
2024-01-31 08:00:00+00:00,12836
2024-01-31 08:30:00+00:00,13321
2024-01-31 09:00:00+00:00,13747
2024-01-31 09:30:00+00:00,13602
2024-01-31 10:00:00+00:00,14183
2024-01-31 10:30:00+00:00,14245
2024-01-31 11:00:00+00:00,14352
2024-01-31 11:30:00+00:00,14739
2024-01-31 12:00:00+00:00,15177
2024-01-31 12:30:00+00:00,15701
2024-01-31 13:00:00+00:00,15997
2024-01-31 13:30:00+00:00,15868
2024-01-31 14:00:00+00:00,15818
2024-01-31 14:30:00+00:00,15691
2024-01-31 15:00:00+00:00,15911
2024-01-31 15:30:00+00:00,15865
2024-01-31 16:00:00+00:00,15762
2024-01-31 16:30:00+00:00,15544
2024-01-31 17:00:00+00:00,15683
2024-01-31 17:30:00+00:00,15654
2024-01-31 18:00:00+00:00,15411
2024-01-31 18:30:00+00:00,15736
2024-01-31 19:00:00+00:00,15812
2024-01-31 19:30:00+00:00,15661
2024-01-31 20:00:00+00:00,15684
2024-01-31 20:30:00+00:00,15827
2024-01-31 21:00:00+00:00,15757
2024-01-31 21:30:00+00:00,15719
2024-01-31 22:00:00+00:00,15490
2024-01-31 22:30:00+00:00,14908
2024-01-31 23:00:00+00:00,14595
2024-01-31 23:30:00+00:00,14355
